run_id,arm,task,dataset,version,split,attempted,model,seed,n_train,n_test,n_features,duplicates_removed,fit_seconds,macro_f1,weighted_f1,balanced_acc,mcc,accuracy,attack_recall,attack_precision,benign_fpr
5239785d7f18,A,binary,2017,improved,day_ordered,as_attack,logreg,73,1190337,909631,85,,36.4,0.6448074000642268,0.694709410901009,0.6484974691280149,0.45757195490366365,0.742406536276798,0.2981133435661141,0.993543026468586,0.001118405310084336
36e33e57d897,A,binary,2017,improved,day_ordered,as_attack,random_forest,11,1190337,909631,85,,81.1,0.6362057291843934,0.6878550564706226,0.6424636075558301,0.4490686238819953,0.7382872835248578,0.2849358849202654,0.9999472935223739,8.669808605255014e-06
833ec9a624d5,A,binary,2017,improved,day_ordered,as_attack,random_forest,23,1190337,909631,85,,82.2,0.6357103428087925,0.687454796654859,0.6421119365227068,0.448442931394037,0.7380289370085232,0.284236010777461,0.9999260308134497,1.2137732047445837e-05
9b8bd7fb5031,A,binary,2017,improved,day_ordered,as_attack,random_forest,37,1190337,909631,85,,81.9,0.6336338230750537,0.6857791267171327,0.6406433340342016,0.44585876667161994,0.736954875108698,0.2812953378770084,0.9999466114272901,8.669808605255014e-06
8d48d131bdb2,A,binary,2017,improved,day_ordered,as_attack,random_forest,51,1190337,909631,85,,83.5,0.6358998406974828,0.6876079372337668,0.642246470453588,0.44868313047590225,0.738127878227545,0.2845033446775022,0.9999366567428897,1.0403770326350426e-05
114a07395bb9,A,binary,2017,improved,day_ordered,as_attack,random_forest,73,1190337,909631,85,,83.6,0.6358440651120764,0.6875624432026067,0.6422063226149332,0.4486025377704909,0.7380970965149605,0.2844282508853558,0.9999049630411827,1.5605655489525638e-05
fadfecc24f76,A,binary,2017,improved,day_ordered,as_attack,xgboost,11,1190337,909631,85,,14.6,0.6325509342906607,0.6849045000549694,0.6398781829725169,0.44448544536403434,0.7363920095071518,0.27977543952396544,0.999881914699473,1.907357893171646e-05
30714c27439c,A,binary,2017,improved,day_ordered,as_attack,xgboost,23,1190337,909631,85,,12.3,0.6325509342906607,0.6849045000549694,0.6398781829725169,0.44448544536403434,0.7363920095071518,0.27977543952396544,0.999881914699473,1.907357893171646e-05
a3a5dbbcecbb,A,binary,2017,improved,day_ordered,as_attack,xgboost,37,1190337,909631,85,,14.1,0.6325509342906607,0.6849045000549694,0.6398781829725169,0.44448544536403434,0.7363920095071518,0.27977543952396544,0.999881914699473,1.907357893171646e-05
e46b77f25231,A,binary,2017,improved,day_ordered,as_attack,xgboost,51,1190337,909631,85,,14.4,0.6325509342906607,0.6849045000549694,0.6398781829725169,0.44448544536403434,0.7363920095071518,0.27977543952396544,0.999881914699473,1.907357893171646e-05
ac462c876474,A,binary,2017,improved,day_ordered,as_attack,xgboost,73,1190337,909631,85,,20.8,0.6325509342906607,0.6849045000549694,0.6398781829725169,0.44448544536403434,0.7363920095071518,0.27977543952396544,0.999881914699473,1.907357893171646e-05
0b0e1474a003,A,binary,2017,improved,day_ordered,as_benign,logreg,11,1190337,909631,85,,23.8,0.6478979740902959,0.700633504662825,0.6493019216741021,0.46096567142264794,0.7476779045569028,0.29964540634474823,0.9938405025013446,0.0010415629965441209
b339777e0762,A,binary,2017,improved,day_ordered,as_benign,logreg,23,1190337,909631,85,,23.6,0.6478979740902959,0.700633504662825,0.6493019216741021,0.46096567142264794,0.7476779045569028,0.29964540634474823,0.9938405025013446,0.0010415629965441209
b7149b2e1ad7,A,binary,2017,improved,day_ordered,as_benign,logreg,37,1190337,909631,85,,23.7,0.6478979740902959,0.700633504662825,0.6493019216741021,0.46096567142264794,0.7476779045569028,0.29964540634474823,0.9938405025013446,0.0010415629965441209
f40063eb0465,A,binary,2017,improved,day_ordered,as_benign,logreg,51,1190337,909631,85,,23.8,0.6478979740902959,0.700633504662825,0.6493019216741021,0.46096567142264794,0.7476779045569028,0.29964540634474823,0.9938405025013446,0.0010415629965441209
b49c26be56c6,A,binary,2017,improved,day_ordered,as_benign,logreg,73,1190337,909631,85,,23.6,0.6478979740902959,0.700633504662825,0.6493019216741021,0.46096567142264794,0.7476779045569028,0.29964540634474823,0.9938405025013446,0.0010415629965441209
303b447ca8eb,A,binary,2017,improved,day_ordered,as_benign,random_forest,11,1190337,909631,85,,82.2,0.6416192250459631,0.6957204682875279,0.644881644041817,0.4552138846815375,0.7447943176958569,0.28976328808363394,1.0,0.0
f44e0ccbbd1c,A,binary,2017,improved,day_ordered,as_benign,random_forest,23,1190337,909631,85,,79.2,0.6347657198294017,0.6902613714473996,0.6400070354970568,0.4466146964822338,0.7412906991956079,0.2800157869133831,0.9999890740234908,1.7159192694515824e-06
937c57e6bf98,A,binary,2017,improved,day_ordered,as_benign,random_forest,37,1190337,909631,85,,81.6,0.6401778507550974,0.6945714734708103,0.6438512712850104,0.4534016280402506,0.7440533579000715,0.28770425848929027,0.9999893660009783,1.7159192694515824e-06
5cda93607563,A,binary,2017,improved,day_ordered,as_benign,random_forest,51,1190337,909631,85,,82.5,0.6313681853377401,0.6875585153616125,0.6376129929152234,0.44235683256374514,0.739570221331507,0.2752277017497162,0.9999888839484216,1.7159192694515824e-06
43ef2538364e,A,binary,2017,improved,day_ordered,as_benign,random_forest,73,1190337,909631,85,,80.8,0.6411435439898374,0.6953411260216201,0.6445411838756857,0.4546133171931812,0.7445491633420585,0.2890840836706409,0.9999894167575062,1.7159192694515824e-06
8bb93ba0244a,A,binary,2017,improved,day_ordered,as_benign,xgboost,11,1190337,909631,85,,11.5,0.5113662442345288,0.5933380561292303,0.5618004384844519,0.2878528800434396,0.6850865900568472,0.123606024726712,0.9999257499257499,5.147757808243725e-06
7f57de7e5efd,A,binary,2017,improved,day_ordered,as_benign,xgboost,23,1190337,909631,85,,11.5,0.5113662442345288,0.5933380561292303,0.5618004384844519,0.2878528800434396,0.6850865900568472,0.123606024726712,0.9999257499257499,5.147757808243725e-06
6bd1ebe1eb4e,A,binary,2017,improved,day_ordered,as_benign,xgboost,37,1190337,909631,85,,11.2,0.5113662442345288,0.5933380561292303,0.5618004384844519,0.2878528800434396,0.6850865900568472,0.123606024726712,0.9999257499257499,5.147757808243725e-06
412684c58acb,A,binary,2017,improved,day_ordered,as_benign,xgboost,51,1190337,909631,85,,13.4,0.5113662442345288,0.5933380561292303,0.5618004384844519,0.2878528800434396,0.6850865900568472,0.123606024726712,0.9999257499257499,5.147757808243725e-06
ca43aa959c92,A,binary,2017,improved,day_ordered,as_benign,xgboost,73,1190337,909631,85,,13.4,0.5113662442345288,0.5933380561292303,0.5618004384844519,0.2878528800434396,0.6850865900568472,0.123606024726712,0.9999257499257499,5.147757808243725e-06
d93d1655ab8a,A,binary,2017,improved,day_ordered,dropped,logreg,11,1184422,903567,85,,23.8,0.6471526793888617,0.6987985852386804,0.6492905387562977,0.46045707584065687,0.7460099804441729,0.2995260866505738,0.9944639700952806,0.0009450091379782366
22651dbb4035,A,binary,2017,improved,day_ordered,dropped,logreg,23,1184422,903567,85,,23.6,0.6471526793888617,0.6987985852386804,0.6492905387562977,0.46045707584065687,0.7460099804441729,0.2995260866505738,0.9944639700952806,0.0009450091379782366
3588ab629f4d,A,binary,2017,improved,day_ordered,dropped,logreg,37,1184422,903567,85,,23.9,0.6471526793888617,0.6987985852386804,0.6492905387562977,0.46045707584065687,0.7460099804441729,0.2995260866505738,0.9944639700952806,0.0009450091379782366
29ac98a7a5f3,A,binary,2017,improved,day_ordered,dropped,logreg,51,1184422,903567,85,,23.7,0.6471526793888617,0.6987985852386804,0.6492905387562977,0.46045707584065687,0.7460099804441729,0.2995260866505738,0.9944639700952806,0.0009450091379782366
1b2e5dd9b9d2,A,binary,2017,improved,day_ordered,dropped,logreg,73,1184422,903567,85,,23.7,0.6471526793888617,0.6987985852386804,0.6492905387562977,0.46045707584065687,0.7460099804441729,0.2995260866505738,0.9944639700952806,0.0009450091379782366
7594d3f1980c,A,binary,2017,improved,day_ordered,dropped,random_forest,11,1184422,903567,85,,82.2,0.6384900629207172,0.6919407149486319,0.6431672644097328,0.45151369950524495,0.7418398414284718,0.2863397307046287,0.9999679466632476,5.201885163175213e-06
cfca4d80a05a,A,binary,2017,improved,day_ordered,dropped,random_forest,23,1184422,903567,85,,79.0,0.6408345568221139,0.693818864635827,0.6448403410707566,0.45446128472839753,0.7430517050755505,0.28968068214151316,1.0,0.0
3c685bc59598,A,binary,2017,improved,day_ordered,dropped,random_forest,37,1184422,903567,85,,80.7,0.6388872223693833,0.6922590391249115,0.6434504704705319,0.4520184196395843,0.7420456922397565,0.28690267490278504,0.9999893362907354,1.7339617210954117e-06
1fdf7152cdc6,A,binary,2017,improved,day_ordered,dropped,random_forest,51,1184422,903567,85,,79.4,0.6400927292265641,0.6932244722435618,0.6443101841644555,0.4535283187700625,0.7426676715727777,0.2886221022906322,0.9999893998176769,1.7339617210954117e-06
188cbd030897,A,binary,2017,improved,day_ordered,dropped,random_forest,73,1184422,903567,85,,81.0,0.6400970145899465,0.6932279046858338,0.6443132436437934,0.4535336868390802,0.7426698850223614,0.2886282212493078,0.9999894000423998,1.7339617210954117e-06
94b8226ba67e,A,binary,2017,improved,day_ordered,dropped,xgboost,11,1184422,903567,85,,10.9,0.5975614327736825,0.659323937532393,0.6150823653842356,0.40028317327360935,0.7215192675252637,0.23017686850051858,0.9999069656171502,1.2137732047445837e-05
8561a0140b76,A,binary,2017,improved,day_ordered,dropped,xgboost,23,1184422,903567,85,,10.6,0.5975614327736825,0.659323937532393,0.6150823653842356,0.40028317327360935,0.7215192675252637,0.23017686850051858,0.9999069656171502,1.2137732047445837e-05
53c2bd412918,A,binary,2017,improved,day_ordered,dropped,xgboost,37,1184422,903567,85,,10.9,0.5975614327736825,0.659323937532393,0.6150823653842356,0.40028317327360935,0.7215192675252637,0.23017686850051858,0.9999069656171502,1.2137732047445837e-05
0ebb35415776,A,binary,2017,improved,day_ordered,dropped,xgboost,51,1184422,903567,85,,10.6,0.5975614327736825,0.659323937532393,0.6150823653842356,0.40028317327360935,0.7215192675252637,0.23017686850051858,0.9999069656171502,1.2137732047445837e-05
4ae4dc932114,A,binary,2017,improved,day_ordered,dropped,xgboost,73,1184422,903567,85,,10.8,0.5975614327736825,0.659323937532393,0.6150823653842356,0.40028317327360935,0.7215192675252637,0.23017686850051858,0.9999069656171502,1.2137732047445837e-05
dfa557449b6f,B,binary,2017,label_original,random_70_30,n/a,logreg,11,1123493,481497,72,,,0.9656140217491438,0.9794685621373479,0.9821695001623931,0.9325863141672404,0.9791192883860128,0.9869138875641219,0.9047806938031203,0.02257488723933576
05925ebc6ce9,B,binary,2017,label_original,random_70_30,n/a,logreg,23,1123493,481497,72,,,0.9643540853754428,0.978703895041323,0.9814160146018571,0.9301527154875462,0.978330083053477,0.9862159615675418,0.901640913296396,0.02338393236382763
632bdaf768be,B,binary,2017,label_original,random_70_30,n/a,logreg,37,1123493,481497,72,,,0.9647431379088665,0.9789385881600725,0.9817174192074637,0.9309150466843286,0.9785709983655142,0.9866114529656039,0.9024631590147364,0.023176614550676544
30292fa5f396,B,binary,2017,label_original,random_70_30,n/a,logreg,51,1123493,481497,72,,,0.9647991718018701,0.9789748342308058,0.9816503993953074,0.9310069521392671,0.978610458632141,0.9863788109667438,0.9028171113429722,0.023078012176129148
4ef0c05e7dd5,B,binary,2017,label_original,random_70_30,n/a,logreg,73,1123493,481497,72,,,0.9650244261624867,0.9791105443229858,0.9818306865630317,0.9314493705411785,0.9787496079934039,0.9866230850655469,0.9032811152170903,0.022961711939483376
3d04e7ef8a99,B,binary,2017,label_original,random_70_30,n/a,random_forest,11,1123493,481497,72,,,0.9998583976295499,0.9999169261326111,0.9998629482573941,0.9997167953593359,0.9999169257544699,0.999778990101083,0.9997557315839062,5.309358629479455e-05
0795acf1c056,B,binary,2017,label_original,random_70_30,n/a,random_forest,23,1123493,481497,72,,,0.9998513148038414,0.9999127716451328,0.9998467642404867,0.9997026297079216,0.9999127720421934,0.999744093801254,0.999767352588784,5.056532028069327e-05
9955b7afa4b3,B,binary,2017,label_original,random_70_30,n/a,random_forest,37,1123493,481497,72,,,0.9999044188350162,0.9999439252671322,0.9999112454052368,0.9998088378955763,0.9999439248842672,0.999860414800684,0.9998255245894012,3.792399021051995e-05
4f90968c8ee6,B,binary,2017,label_original,random_70_30,n/a,random_forest,51,1123493,481497,72,,,0.999865472849234,0.9999210783889769,0.9998518207725147,0.9997309466006676,0.9999210794667465,0.999744093801254,0.9998138734106534,4.045225622462123e-05
688fc10e3b82,B,binary,2017,label_original,random_70_30,n/a,random_forest,73,1123493,481497,72,,,0.9999221186962525,0.9999543093729362,0.9999266699042008,0.99984423749275,0.9999543091649584,0.99988367900057,0.9998604180479465,3.0339192168438167e-05
253d282dac14,B,binary,2017,label_original,random_70_30,n/a,xgboost,11,1123493,481497,72,,,0.9999221172782027,0.9999543089569743,0.9999175660702718,0.9998442346566541,0.9999543091649584,0.999860414800684,0.999883676294392,2.5282660140346636e-05
10202ac44a3f,B,binary,2017,label_original,random_70_30,n/a,xgboost,23,1123493,481497,72,,,0.9999150378042578,0.999950155452682,0.9999150378042578,0.9998300756085156,0.999950155452682,0.999860414800684,0.999860414800684,3.0339192168438167e-05
9e2f793a9315,B,binary,2017,label_original,random_70_30,n/a,xgboost,37,1123493,481497,72,,,0.9999398181707395,0.9999646933652929,0.9999375424862004,0.9998796363665415,0.9999646934456498,0.999895311100513,0.9999069421179974,2.0226128112255104e-05
86666eddbf3b,B,binary,2017,label_original,random_70_30,n/a,xgboost,51,1123493,481497,72,,,0.9999221151509967,0.9999543083329832,0.9999039103193783,0.9998442319060613,0.9999543091649584,0.999825518500855,0.9999185677225718,1.769786209826485e-05
b4620931ace4,B,binary,2017,label_original,random_70_30,n/a,xgboost,73,1123493,481497,72,,,0.9999221179872362,0.9999543091649584,0.9999221179872362,0.9998442359744726,0.9999543091649584,0.9998720469006269,0.9998720469006269,2.7810926154447912e-05
6d96fa104baa,B,binary,2017,label_original,day_ordered,n/a,logreg,11,891643,713347,72,,,0.5610053149055643,0.714881994876036,0.5702276661471283,0.31130501194211346,0.780844385691676,0.14501899957778716,0.9147102109468077,0.004563667283530526
24b44794f6d1,B,binary,2017,label_original,day_ordered,n/a,logreg,23,891643,713347,72,,,0.5610053149055643,0.714881994876036,0.5702276661471283,0.31130501194211346,0.780844385691676,0.14501899957778716,0.9147102109468077,0.004563667283530526
50a7f9f00248,B,binary,2017,label_original,day_ordered,n/a,logreg,37,891643,713347,72,,,0.5610053149055643,0.714881994876036,0.5702276661471283,0.31130501194211346,0.780844385691676,0.14501899957778716,0.9147102109468077,0.004563667283530526
9cd2aa3fb3ad,B,binary,2017,label_original,day_ordered,n/a,logreg,51,891643,713347,72,,,0.5610053149055643,0.714881994876036,0.5702276661471283,0.31130501194211346,0.780844385691676,0.14501899957778716,0.9147102109468077,0.004563667283530526
1d3b7e29ef34,B,binary,2017,label_original,day_ordered,n/a,logreg,73,891643,713347,72,,,0.5610053149055643,0.714881994876036,0.5702276661471283,0.31130501194211346,0.780844385691676,0.14501899957778716,0.9147102109468077,0.004563667283530526
c947c7590554,B,binary,2017,label_original,day_ordered,n/a,random_forest,11,891643,713347,72,,,0.4340244822277736,0.6431629157475293,0.5028671928103714,0.061343294214703206,0.7490085470325101,0.005938756916512966,0.9074702886247877,0.00020437129577022262
9e55fa771312,B,binary,2017,label_original,day_ordered,n/a,random_forest,23,891643,713347,72,,,0.4340568663041999,0.6432041608761365,0.5029205946088606,0.06393839040549312,0.7490856483590735,0.005944312348614475,0.9511111111111111,0.00010312313089322345
dc386c03be36,B,binary,2017,label_original,day_ordered,n/a,random_forest,37,891643,713347,72,,,0.4340593249175903,0.6432076757522488,0.5029252820239012,0.0641835726731481,0.7490926575705793,0.005944312348614475,0.9553571428571429,9.374830081210206e-05
6b51c589004f,B,binary,2017,label_original,day_ordered,n/a,random_forest,51,891643,713347,72,,,0.43399244727155023,0.6431120629192121,0.5027977843347968,0.05797303530916603,0.7489020070176226,0.005944312348614475,0.8519108280254777,0.00034874367902082426
7d2413da3fc3,B,binary,2017,label_original,day_ordered,n/a,random_forest,73,891643,713347,72,,,0.4340514573215574,0.6431964280676761,0.5029102822957713,0.0634039020743568,0.7490702280937608,0.005944312348614475,0.9419014084507042,0.00012374775707191255
b42c90851a1b,B,binary,2017,label_original,day_ordered,n/a,xgboost,11,891643,713347,72,,,0.45719655362174116,0.6562784242366372,0.5141901359565074,0.1457187373417911,0.7548009594208709,0.028427146063420814,0.9951380785686503,4.687415040605103e-05
8f0eb45656c6,B,binary,2017,label_original,day_ordered,n/a,xgboost,23,891643,713347,72,,,0.45719655362174116,0.6562784242366372,0.5141901359565074,0.1457187373417911,0.7548009594208709,0.028427146063420814,0.9951380785686503,4.687415040605103e-05
7c45fbf8abfb,B,binary,2017,label_original,day_ordered,n/a,xgboost,37,891643,713347,72,,,0.45719655362174116,0.6562784242366372,0.5141901359565074,0.1457187373417911,0.7548009594208709,0.028427146063420814,0.9951380785686503,4.687415040605103e-05
a49e01520ac3,B,binary,2017,label_original,day_ordered,n/a,xgboost,51,891643,713347,72,,,0.45719655362174116,0.6562784242366372,0.5141901359565074,0.1457187373417911,0.7548009594208709,0.028427146063420814,0.9951380785686503,4.687415040605103e-05
5813d83cea7d,B,binary,2017,label_original,day_ordered,n/a,xgboost,73,891643,713347,72,,,0.45719655362174116,0.6562784242366372,0.5141901359565074,0.1457187373417911,0.7548009594208709,0.028427146063420814,0.9951380785686503,4.687415040605103e-05
09217ab676d3,B,binary,2017,label_improved,random_70_30,n/a,logreg,11,1123493,481497,72,,,0.9906604318671483,0.9936032413194261,0.9916127922440097,0.9813267332016453,0.9935970525257686,0.9880815800202907,0.9827794333999774,0.00485599553227134
6664a8a86138,B,binary,2017,label_improved,random_70_30,n/a,logreg,23,1123493,481497,72,,,0.9910500770471006,0.9938694654157771,0.9921070495650173,0.9821073730792642,0.9938628901114649,0.9889823357069035,0.9831005296989576,0.004768236576868867
d86d6d350f37,B,binary,2017,label_improved,random_70_30,n/a,logreg,37,1123493,481497,72,,,0.9913196642715851,0.9940541176354007,0.9923788924084309,0.9826465729749839,0.9940477303077693,0.9894090094531939,0.9835153959980772,0.004651224636332163
f7ab942c91b3,B,binary,2017,label_improved,random_70_30,n/a,logreg,51,1123493,481497,72,,,0.990824890956232,0.9937156024622668,0.9918278146314665,0.9816562868137845,0.9937092027572342,0.9884796996188345,0.9828972799698298,0.004824070355901489
d601e2a1f3e3,B,binary,2017,label_improved,random_70_30,n/a,logreg,73,1123493,481497,72,,,0.9911191216149013,0.9939159512254129,0.99231363829022,0.9822474562473186,0.9939085809465065,0.9894752811332562,0.9828308799291762,0.0048480045528160876
3b4ff03a3382,B,binary,2017,label_improved,random_70_30,n/a,random_forest,11,1123493,481497,72,,,0.9998816232203427,0.9999190019198505,0.9998730973937071,0.9997632469012664,0.9999190026106082,0.9997914039462581,0.9998388044983028,4.5209158843761976e-05
a934b33ecf2d,B,binary,2017,label_improved,random_70_30,n/a,random_forest,23,1123493,481497,72,,,0.9998664444321456,0.9999086167712287,0.999849393296691,0.9997328907066421,0.999908618329917,0.9997439957522258,0.9998387968555904,4.5209158843761976e-05
dd0742053343,B,binary,2017,label_improved,random_70_30,n/a,random_forest,37,1123493,481497,72,,,0.9998846620633549,0.9999210800051489,0.9998914827661535,0.9997693244214648,0.9999210794667465,0.9998388121402904,0.999800893136502,5.58466079834119e-05
c57223acc649,B,binary,2017,label_improved,random_70_30,n/a,random_forest,51,1123493,481497,72,,,0.9998998329824007,0.9999314626953156,0.9998844857172814,0.9997996674571813,0.9999314637474377,0.9998008836971156,0.9998862095451226,3.1912262552835635e-05
96a85751a41f,B,binary,2017,label_improved,random_70_30,n/a,random_forest,73,1123493,481497,72,,,0.9999028680152133,0.9999335394699682,0.9998858153948877,0.9998057378728907,0.999933540603576,0.9998008836971156,0.999895691093916,2.9252907340127088e-05
f15a1ea63631,B,binary,2017,label_improved,random_70_30,n/a,xgboost,11,1123493,481497,72,,,0.9999332267716825,0.9999543099441919,0.9999502801853013,0.9998664553856262,0.9999543091649584,0.9999431101671613,0.999848308161969,4.254979655882174e-05
362a4be3fd49,B,binary,2017,label_improved,random_70_30,n/a,xgboost,23,1123493,481497,72,,,0.999911978042342,0.9999397712747143,0.9999136833112179,0.9998239561031073,0.9999397711719907,0.9998672570567096,0.9998577767664125,3.98904342738815e-05
c1d74accecbd,B,binary,2017,label_improved,random_70_30,n/a,xgboost,37,1123493,481497,72,,,0.9999392974792642,0.9999584637272956,0.9999597618241076,0.9998785976113699,0.999958462877235,0.9999620734447742,0.9998483110382161,4.254979655882174e-05
863e642d2b02,B,binary,2017,label_improved,random_70_30,n/a,xgboost,51,1123493,481497,72,,,0.9999301890055892,0.9999522323902919,0.9999318943608253,0.9998603780296024,0.9999522323088202,0.9998957009842034,0.9998862203343226,3.1912262552835635e-05
2363eb9b8613,B,binary,2017,label_improved,random_70_30,n/a,xgboost,73,1123493,481497,72,,,0.9999392949945431,0.9999584630189238,0.9999427057671404,0.9998785900627823,0.999958462877235,0.999914664441621,0.9998957029620359,2.9252907340127088e-05
21eedcea1500,B,binary,2017,label_improved,day_ordered,n/a,logreg,11,891643,713347,72,,,0.6222951769030971,0.6897345663506268,0.6276218852194754,0.42512576023659027,0.7441553689859213,0.25690335507350087,0.9877682572124833,0.0016595846345500709
830d788031cf,B,binary,2017,label_improved,day_ordered,n/a,logreg,23,891643,713347,72,,,0.6222951769030971,0.6897345663506268,0.6276218852194754,0.42512576023659027,0.7441553689859213,0.25690335507350087,0.9877682572124833,0.0016595846345500709
b891e00be45d,B,binary,2017,label_improved,day_ordered,n/a,logreg,37,891643,713347,72,,,0.6222951769030971,0.6897345663506268,0.6276218852194754,0.42512576023659027,0.7441553689859213,0.25690335507350087,0.9877682572124833,0.0016595846345500709
ca1a639f6436,B,binary,2017,label_improved,day_ordered,n/a,logreg,51,891643,713347,72,,,0.6222951769030971,0.6897345663506268,0.6276218852194754,0.42512576023659027,0.7441553689859213,0.25690335507350087,0.9877682572124833,0.0016595846345500709
505eb280db34,B,binary,2017,label_improved,day_ordered,n/a,logreg,73,891643,713347,72,,,0.6222951769030971,0.6897345663506268,0.6276218852194754,0.42512576023659027,0.7441553689859213,0.25690335507350087,0.9877682572124833,0.0016595846345500709
c47c480f0ca4,B,binary,2017,label_improved,day_ordered,n/a,random_forest,11,891643,713347,72,,,0.4078845072015216,0.5295230609729518,0.5052658227968494,0.08285747890987127,0.6607695833864865,0.010574308437774734,0.9923254029163469,4.266284407583587e-05
65465b6ad041,B,binary,2017,label_improved,day_ordered,n/a,random_forest,23,891643,713347,72,,,0.40837967768110583,0.5298870487378867,0.5054999657720323,0.08473105034438139,0.660930795251119,0.011040461245936497,0.9930121368150056,4.052970187207183e-05
8e905782ab50,B,binary,2017,label_improved,day_ordered,n/a,random_forest,37,891643,713347,72,,,0.4027584456272431,0.5257598133564416,0.5028625222521697,0.060775163374328846,0.6591224186826328,0.005765574206211281,0.986703988803359,4.052970187207183e-05
ba17343c22a0,B,binary,2017,label_improved,day_ordered,n/a,random_forest,51,891643,713347,72,,,0.4052657177806691,0.5276000208792436,0.5040350158209136,0.07237110721770904,0.6599256743211929,0.008112694485902967,0.9900199600798403,4.266284407583587e-05
50702b331d83,B,binary,2017,label_improved,day_ordered,n/a,random_forest,73,891643,713347,72,,,0.40215008659203166,0.5253136282872348,0.5025793991726817,0.05765577009510894,0.6589289644450738,0.005197194905031588,0.9860356865787432,3.8396559668307795e-05
cd197743d75c,B,binary,2017,label_improved,day_ordered,n/a,xgboost,11,891643,713347,72,,,0.4528828679107889,0.5626771922239253,0.5272880774321568,0.19087077118949577,0.675863219442992,0.05463801598822351,0.9978343663654693,6.186112390993426e-05
329c7dc618c0,B,binary,2017,label_improved,day_ordered,n/a,xgboost,23,891643,713347,72,,,0.4528828679107889,0.5626771922239253,0.5272880774321568,0.19087077118949577,0.675863219442992,0.05463801598822351,0.9978343663654693,6.186112390993426e-05
df4006db51d6,B,binary,2017,label_improved,day_ordered,n/a,xgboost,37,891643,713347,72,,,0.4528828679107889,0.5626771922239253,0.5272880774321568,0.19087077118949577,0.675863219442992,0.05463801598822351,0.9978343663654693,6.186112390993426e-05
a69e9881dbcb,B,binary,2017,label_improved,day_ordered,n/a,xgboost,51,891643,713347,72,,,0.4528828679107889,0.5626771922239253,0.5272880774321568,0.19087077118949577,0.675863219442992,0.05463801598822351,0.9978343663654693,6.186112390993426e-05
84a5950c56eb,B,binary,2017,label_improved,day_ordered,n/a,xgboost,73,891643,713347,72,,,0.4528828679107889,0.5626771922239253,0.5272880774321568,0.19087077118949577,0.675863219442992,0.05463801598822351,0.9978343663654693,6.186112390993426e-05
c74c4661f5c2,A,binary,2018,original,random_70_30,as_attack,logreg,11,3149998,1350000,79,,195.7,0.9042551029910073,0.9463499306644565,0.9010862851912298,0.8085717818723925,0.9465622222222222,0.8323291986611537,0.8490573616838948,0.03015662827869403
d4e4528b0ce4,A,binary,2018,original,random_70_30,as_attack,logreg,23,3149998,1350000,79,,157.8,0.9008604602367809,0.9442626590939431,0.9003773380863248,0.8017223477132699,0.9442962962962963,0.8339743169040275,0.8365070239573779,0.03321964073137784
088253b00b03,A,binary,2018,original,random_70_30,as_attack,logreg,37,3149998,1350000,79,,162.9,0.9085686593110206,0.9488964619994893,0.903312331112802,0.8173061829618539,0.9492303703703704,0.8338868106145129,0.8617619663414149,0.027262148388908947
e1c9814cf3f7,A,binary,2018,original,random_70_30,as_attack,logreg,51,3149998,1350000,79,,175.6,0.9056105299940499,0.9471494830951186,0.9018200175809479,0.8113090590237376,0.9473992592592593,0.8329067401719499,0.8529432849730718,0.029266705010054017
2dca0e3288cc,A,binary,2018,original,random_70_30,as_attack,logreg,73,3149998,1350000,79,,167.9,0.9072645819656162,0.9481402256756878,0.902451387521274,0.8146710389162337,0.9484511111111111,0.8329023648574742,0.8584080373730633,0.02799958981492623
65bea0a73e3b,A,binary,2018,original,random_70_30,as_attack,random_forest,11,3149998,1350000,79,,213.3,0.9782750951854142,0.9878652289220244,0.9715003755241243,0.956778928955013,0.9879525925925926,0.9466255387105948,0.9815580185191066,0.003624787662346307
92cad2b45718,A,binary,2018,original,random_70_30,as_attack,random_forest,23,3149998,1350000,79,,215.6,0.9787291369078648,0.9881203413739982,0.9718279294631151,0.957695466526307,0.9882074074074074,0.9470630701581676,0.9826536588023261,0.0034072112319373238
f586b3988763,A,binary,2018,original,random_70_30,as_attack,random_forest,37,3149998,1350000,79,,225.5,0.978524065593932,0.9880056207976541,0.9716408253836142,0.9572842059569762,0.9880933333333334,0.9467655487738181,0.9822646905286093,0.0034838980065896585
fdf6b2328729,A,binary,2018,original,random_70_30,as_attack,random_forest,51,3149998,1350000,79,,230.8,0.978623012272072,0.9880612284527918,0.9717108422660234,0.9574840528179187,0.9881488888888889,0.9468574303778085,0.9825071959757017,0.003435745845761451
8693a1e8a59f,A,binary,2018,original,random_70_30,as_attack,random_forest,73,3149998,1350000,79,,218.2,0.978960126097129,0.9882486569156882,0.9721114450481531,0.9581536449514841,0.988334074074074,0.9475837325807792,0.9828949279308717,0.0033608424844731033
d56b7510d4b5,A,binary,2018,original,random_70_30,as_attack,xgboost,11,3149998,1350000,79,,33.9,0.9816594035339551,0.9897938095159484,0.971269159089023,0.9638603690270657,0.9899066666666667,0.9430902846142066,0.9971364731897098,0.0005519664361605114
3f3e30e0bc91,A,binary,2018,original,random_70_30,as_attack,xgboost,23,3149998,1350000,79,,33.9,0.9818904348182382,0.9899210431467212,0.9716210092699125,0.9643092862406635,0.9900311111111111,0.9437859596158474,0.9971800644424618,0.0005439410760224028
